institute,year,round,round_label,region,branch,category,sub_category,closing_rank,source_file
NSUT,2025,R1,Round1,Delhi,BT,OBC,Defense-CW,353020,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,BT,General,PwD,1448255,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,General,Gender-Neutral,14563,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,EWS,Gender-Neutral,47072,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,OBC,Gender-Neutral,83766,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,SC,Gender-Neutral,150103,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,ST,Gender-Neutral,560317,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,General,Girl,25254,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,EWS,Girl,92043,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,OBC,Girl,97154,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,SC,Girl,271886,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,ST,Girl,810016,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,General,Defense-CW,20017,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,OBC,Defense-CW,211511,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,General,PwD,191803,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CSDA*,EWS,PwD,641169,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,General,Gender-Neutral,19774,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,EWS,Gender-Neutral,51569,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,OBC,Gender-Neutral,101206,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,SC,Gender-Neutral,196666,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,ST,Gender-Neutral,839309,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,General,Girl,42807,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,EWS,Girl,115204,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,OBC,Girl,147461,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,SC,Girl,273024,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,ST,Girl,1239050,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,General,Defense-CW,48060,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,EWS,Defense-CW,185420,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,SC,Defense-CW,415350,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CIOT*,General,PwD,255186,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,General,Gender-Neutral,23989,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,EWS,Gender-Neutral,69454,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,OBC,Gender-Neutral,125626,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,SC,Gender-Neutral,229733,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,ST,Gender-Neutral,1171733,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,General,Girl,57247,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,EWS,Girl,163983,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,OBC,Girl,252762,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,SC,Girl,392552,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,General,Defense-CW,71270,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,EWS,Defense-CW,262562,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,OBC,Defense-CW,265906,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,ECAM*,General,PwD,495124,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,General,Gender-Neutral,43563,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,EWS,Gender-Neutral,118438,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,OBC,Gender-Neutral,186325,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,SC,Gender-Neutral,317058,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,ST,Gender-Neutral,1176855,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,General,Girl,79513,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,EWS,Girl,187881,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,OBC,Girl,366660,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,SC,Girl,471462,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,General,Defense-CW,108582,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,OBC,Defense-CW,370256,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,MEEV**,General,PwD,1301768,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,General,Gender-Neutral,50646,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,EWS,Gender-Neutral,120514,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,OBC,Gender-Neutral,207591,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,SC,Gender-Neutral,340402,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,ST,Gender-Neutral,649681,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,General,Girl,85250,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,EWS,Girl,185114,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,OBC,Girl,377127,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,SC,Girl,494818,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,ST,Girl,836299,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,CE**,General,Defense-CW,119871,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,General,Gender-Neutral,51755,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,EWS,Gender-Neutral,125883,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,OBC,Gender-Neutral,215711,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,SC,Gender-Neutral,353903,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,General,Girl,85847,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,EWS,Girl,235810,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,OBC,Girl,378872,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,SC,Girl,509968,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,General,Defense-CW,139896,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,GI**,OBC,Defense-CW,488170,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,B.Arch.**,General,Gender-Neutral,1386,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,B.Arch.**,EWS,Gender-Neutral,15323,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,B.Arch.**,OBC,Gender-Neutral,8106,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,B.Arch.**,SC,Gender-Neutral,6543,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,B.Arch.**,ST,Gender-Neutral,17580,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,B.Arch.**,General,Defense-CW,7200,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Delhi,B.Arch.**,OBC,Defense-CW,8813,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,Branch CSAI,General,Gender-Neutral,2092,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,Branch CSAI,EWS,Gender-Neutral,5940,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,Branch CSAI,OBC,Gender-Neutral,8213,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,Branch CSAI,SC,Gender-Neutral,81809,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,Branch CSAI,ST,Gender-Neutral,81809,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,Branch CSAI,General,Girl,3100,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,Branch CSAI,EWS,Girl,7408,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,Branch CSAI,OBC,Girl,8822,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,Branch CSAI,General,Defense-CW,39666,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,General,Gender-Neutral,2612,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,EWS,Gender-Neutral,5100,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,OBC,Gender-Neutral,8982,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,SC,Gender-Neutral,84138,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,ST,Gender-Neutral,84138,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,General,Girl,3299,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,OBC,Girl,12736,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,SC,Girl,45459,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,General,Defense-CW,782499,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,EWS,Defense-CW,56383,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,General,PwD,38558,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,OBC,PwD,175269,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSE,SC,PwD,196515,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDS,General,Gender-Neutral,3161,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDS,EWS,Gender-Neutral,6008,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDS,OBC,Gender-Neutral,9441,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDS,SC,Gender-Neutral,90737,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDS,ST,Gender-Neutral,90737,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDS,EWS,Girl,9612,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDS,SC,Girl,65195,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,General,Gender-Neutral,4013,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,EWS,Gender-Neutral,7024,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,OBC,Gender-Neutral,12369,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,SC,Gender-Neutral,122527,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,ST,Gender-Neutral,122527,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,General,Girl,5059,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,OBC,Girl,13470,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,SC,Girl,85292,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,OBC,Defense-CW,34677,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,IT,General,PwD,83599,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ITNS,General,Gender-Neutral,4773,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ITNS,EWS,Gender-Neutral,7503,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ITNS,OBC,Gender-Neutral,12775,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ITNS,SC,Gender-Neutral,125637,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ITNS,ST,Gender-Neutral,125637,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ITNS,General,Girl,6587,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ITNS,ST,Girl,216309,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MAC,General,Gender-Neutral,4181,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MAC,EWS,Gender-Neutral,9255,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MAC,OBC,Gender-Neutral,13421,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MAC,SC,Gender-Neutral,133524,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MAC,ST,Gender-Neutral,133524,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MAC,General,Girl,4322,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MAC,OBC,Girl,14201,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,General,Gender-Neutral,5540,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,EWS,Gender-Neutral,11369,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,OBC,Gender-Neutral,15623,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,SC,Gender-Neutral,124359,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,ST,Gender-Neutral,124359,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,General,Girl,7599,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,EWS,Girl,13331,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,OBC,Girl,21501,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,SC,Girl,97521,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,ST,Girl,237172,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,General,PwD,127567,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,EWS,PwD,507505,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECE,OBC,PwD,333118,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EVDT,General,Gender-Neutral,6389,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EVDT,EWS,Gender-Neutral,12507,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EVDT,OBC,Gender-Neutral,16007,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EVDT,SC,Gender-Neutral,162769,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EVDT,ST,Gender-Neutral,162769,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EVDT,General,Girl,8486,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EVDT,OBC,Girl,24737,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,General,Gender-Neutral,7456,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,EWS,Gender-Neutral,14288,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,OBC,Gender-Neutral,18481,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,SC,Gender-Neutral,166647,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,ST,Gender-Neutral,166647,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,General,Girl,9205,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,OBC,Girl,24991,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,ST,Girl,247867,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,General,Defense-CW,38726,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,EE,OBC,Defense-CW,144979,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,General,Gender-Neutral,8803,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,EWS,Gender-Neutral,15406,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,OBC,Gender-Neutral,20647,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,SC,Gender-Neutral,168476,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,ST,Gender-Neutral,168476,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,General,Girl,14793,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,OBC,Girl,29811,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,SC,Girl,118125,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,General,Defense-CW,45285,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,ST,Defense-CW,444900,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,General,PwD,175182,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ICE,OBC,PwD,625093,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,General,Gender-Neutral,10182,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,EWS,Gender-Neutral,18558,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,OBC,Gender-Neutral,23847,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,SC,Gender-Neutral,168205,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,ST,Gender-Neutral,168205,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,General,Girl,16148,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,EWS,Girl,26989,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,OBC,Girl,37414,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,SC,Girl,137557,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,SC,Defense-CW,164177,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,General,PwD,226581,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ME,OBC,PwD,663853,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,BT,General,Gender-Neutral,12513,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,BT,EWS,Gender-Neutral,20270,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,BT,OBC,Gender-Neutral,26763,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,BT,SC,Gender-Neutral,185683,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,BT,ST,Gender-Neutral,185683,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,BT,General,Girl,21844,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,BT,OBC,Girl,43437,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,BT,SC,Defense-CW,213364,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDA*,General,Gender-Neutral,4229,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDA*,EWS,Gender-Neutral,7709,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDA*,OBC,Gender-Neutral,13000,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDA*,SC,Gender-Neutral,130409,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDA*,ST,Gender-Neutral,130409,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDA*,OBC,Girl,20004,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDA*,SC,Girl,75267,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CSDA*,General,PwD,70279,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CIOT*,General,Gender-Neutral,5145,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CIOT*,EWS,Gender-Neutral,9928,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CIOT*,OBC,Gender-Neutral,15419,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CIOT*,SC,Gender-Neutral,136448,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CIOT*,ST,Gender-Neutral,136448,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CIOT*,General,Girl,7686,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CIOT*,OBC,Girl,21525,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,General,Gender-Neutral,6427,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,EWS,Gender-Neutral,11953,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,OBC,Gender-Neutral,17175,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,SC,Gender-Neutral,140305,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,ST,Gender-Neutral,140305,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,General,Girl,13440,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,EWS,Girl,13986,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,OBC,Girl,25568,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,ST,Girl,275428,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,General,Defense-CW,203290,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,EWS,Defense-CW,88647,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,OBC,PwD,592591,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,ECAM*,SC,PwD,843231,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MEEV**,General,Gender-Neutral,10281,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MEEV**,EWS,Gender-Neutral,19189,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MEEV**,OBC,Gender-Neutral,22906,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MEEV**,SC,Gender-Neutral,166861,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MEEV**,ST,Gender-Neutral,166861,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MEEV**,General,Girl,17956,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,MEEV**,OBC,Girl,39715,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CE**,General,Gender-Neutral,12457,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CE**,EWS,Gender-Neutral,20213,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CE**,OBC,Gender-Neutral,26760,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CE**,General,Girl,26311,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CE**,EWS,Girl,31197,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,CE**,OBC,Defense-CW,33624,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,GI**,General,Gender-Neutral,12892,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,GI**,OBC,Gender-Neutral,27397,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,GI**,SC,Gender-Neutral,169731,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,GI**,ST,Gender-Neutral,169731,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,GI**,General,Girl,22998,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,B.Arch.**,General,Gender-Neutral,63,NSUT_Round1_2025.pdf
NSUT,2025,R1,Round1,Outside-Delhi,B.Arch.**,EWS,Gender-Neutral,3732,NSUT_Round1_2025.pdf
